"","qseqid","taxon","taxonomic_level","species","genus","family","order","class","phylum","kingdom"
"507","ASV_0382","Atheresthes","genus",NA,"Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"508","ASV_1136","Lepidopsetta","genus",NA,"Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"509","ASV_1183","Lepidopsetta","genus",NA,"Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"510","ASV_1270","Atheresthes","genus",NA,"Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"511","ASV_1276","Hippoglossoides","genus",NA,"Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"512","ASV_1343","Lepidopsetta","genus",NA,"Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"513","ASV_0026","Myoxocephalus 2","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"514","ASV_0037","Myoxocephalus 1","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"515","ASV_0134","Myoxocephalus 2","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"516","ASV_0148","Hemilepidotus","genus",NA,"Hemilepidotus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"517","ASV_0171","Myoxocephalus 2","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"518","ASV_0242","Myoxocephalus 1","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"519","ASV_0259","Myoxocephalus 2","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"520","ASV_0844","Hemilepidotus","genus",NA,"Hemilepidotus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"521","ASV_0936","Myoxocephalus 2","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"522","ASV_0947","Myoxocephalus 2","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"523","ASV_1039","Myoxocephalus 2","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"524","ASV_1107","Artediellus","genus",NA,"Artediellus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"525","ASV_1132","Myoxocephalus 2","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"526","ASV_1291","Myoxocephalus 2","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"527","ASV_1383","Myoxocephalus 1","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"528","ASV_1392","Myoxocephalus 2","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"529","ASV_1452","Myoxocephalus 1","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"530","ASV_0004","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"531","ASV_0065","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"532","ASV_0087","Stichaeidae 2","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"533","ASV_0122","Stichaeidae 2","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"534","ASV_0152","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"535","ASV_0183","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"536","ASV_0210","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"537","ASV_0240","Agonidae 1","family",NA,NA,"Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"538","ASV_0243","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"539","ASV_0247","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"540","ASV_0349","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"541","ASV_0392","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"542","ASV_0433","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"543","ASV_0603","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"544","ASV_0653","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"545","ASV_0663","Agonidae 2","family",NA,NA,"Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"546","ASV_0699","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"547","ASV_0798","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"548","ASV_0854","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"549","ASV_0862","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"550","ASV_0877","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"551","ASV_0927","Stichaeidae 2","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"552","ASV_0997","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"553","ASV_1094","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"554","ASV_1105","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"555","ASV_1134","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"556","ASV_1245","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"557","ASV_1287","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"558","ASV_1441","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"559","ASV_1520","Stichaeidae 1","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"560","ASV_0030","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"561","ASV_0053","Liparis 1","genus",NA,"Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"562","ASV_0054","Gymnelus","genus",NA,"Gymnelus","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"563","ASV_0056","Liparis 1","genus",NA,"Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"564","ASV_0060","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"565","ASV_0068","Anoplarchus","genus",NA,"Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"566","ASV_0107","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"567","ASV_0111","Xiphister","genus",NA,"Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"568","ASV_0163","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"569","ASV_0178","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"570","ASV_0191","Bathymaster","genus",NA,"Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota"
"571","ASV_0194","Bathymaster","genus",NA,"Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota"
"572","ASV_0202","Bathymaster","genus",NA,"Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota"
"573","ASV_0211","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"574","ASV_0218","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"575","ASV_0220","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"576","ASV_0230","Bathymaster","genus",NA,"Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota"
"577","ASV_0237","Ammodytes","genus",NA,"Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota"
"578","ASV_0251","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"579","ASV_0267","Gymnelus","genus",NA,"Gymnelus","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"580","ASV_0271","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"581","ASV_0282","Lycodes","genus",NA,"Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"582","ASV_0284","Liparis 2","genus",NA,"Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"583","ASV_0290","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"584","ASV_0303","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"585","ASV_0315","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"586","ASV_0332","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"587","ASV_0335","Anoplarchus","genus",NA,"Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"588","ASV_0346","Gymnelus","genus",NA,"Gymnelus","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"589","ASV_0360","Anoplarchus","genus",NA,"Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"590","ASV_0377","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"591","ASV_0381","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"592","ASV_0390","Gymnelus","genus",NA,"Gymnelus","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"593","ASV_0411","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"594","ASV_0416","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"595","ASV_0417","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"596","ASV_0438","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"597","ASV_0447","Liparis 1","genus",NA,"Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"598","ASV_0455","Liparis 1","genus",NA,"Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"599","ASV_0465","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"600","ASV_0495","Liparis 1","genus",NA,"Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"601","ASV_0684","Gymnelus","genus",NA,"Gymnelus","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"602","ASV_0757","Anoplarchus","genus",NA,"Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"603","ASV_0809","Ammodytes","genus",NA,"Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota"
"604","ASV_0872","Anarhichas","genus",NA,"Anarhichas","Anarhichadidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"605","ASV_0920","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"606","ASV_0970","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"607","ASV_0978","Bathymaster","genus",NA,"Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota"
"608","ASV_0981","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"609","ASV_1002","Anoplarchus","genus",NA,"Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"610","ASV_1005","Xiphister","genus",NA,"Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"611","ASV_1011","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"612","ASV_1027","Bathymaster","genus",NA,"Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota"
"613","ASV_1029","Lycodes","genus",NA,"Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"614","ASV_1032","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"615","ASV_1047","Anoplarchus","genus",NA,"Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"616","ASV_1217","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"617","ASV_1236","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"618","ASV_1331","Liparis 2","genus",NA,"Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"619","ASV_1413","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"620","ASV_1415","Liparis 1","genus",NA,"Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"621","ASV_1436","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"622","ASV_1463","Hexagrammos","genus",NA,"Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"623","ASV_1499","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"624","ASV_1534","Salvelinus","genus",NA,"Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"625","ASV_0001","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"626","ASV_0006","Boreogadus saida","species","Boreogadus saida","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"627","ASV_0007","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"628","ASV_0009","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"629","ASV_0012","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"630","ASV_0032","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"631","ASV_0033","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"632","ASV_0041","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"633","ASV_0045","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"634","ASV_0067","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"635","ASV_0069","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"636","ASV_0070","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"637","ASV_0072","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"638","ASV_0073","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"639","ASV_0074","Gadus macrocephalus","species","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"640","ASV_0075","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"641","ASV_0076","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"642","ASV_0080","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"643","ASV_0084","Gadus macrocephalus","species","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"644","ASV_0091","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"645","ASV_0097","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"646","ASV_0100","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"647","ASV_0102","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"648","ASV_0113","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"649","ASV_0114","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"650","ASV_0116","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"651","ASV_0118","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"652","ASV_0121","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"653","ASV_0126","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"654","ASV_0133","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
